172	7002	6691	12475	12400	6818	6880	12474	12418	6998	6663	12473	12390	6815	6884	12472	12419	0	0.5	1	0	0.25	1	0	0.5
172	7002	6691	12475	12400	6818	6880	12474	12418	6998	6663	12473	12390	6815	6884	12472	12419	6	1	0.5	0	0.5	0.75	0	0.5
172	7002	6691	12475	12400	6818	6880	12474	12418	6998	6663	12473	12390	6815	6884	12472	12419	6	1	1	0	0.5	1	0	0.5
172	6890	12476	12417	8919	6691	12475	12400	9036	6880	12474	12418	8917	6663	12473	12390	9031	0	0.5	0	0	0.75	0	0	0.5
172	6890	12476	12417	8919	6691	12475	12400	9036	6880	12474	12418	8917	6663	12473	12390	9031	0	0.5	0.5	0	0.75	0.25	0	0.5
172	6890	12476	12417	8919	6691	12475	12400	9036	6880	12474	12418	8917	6663	12473	12390	9031	0	0.5	1	0	0.75	0.5	0	0.5
172	6890	12476	12417	8919	6691	12475	12400	9036	6880	12474	12418	8917	6663	12473	12390	9031	3	1	0	0	1	0	0	0.5
172	6890	12476	12417	8919	6691	12475	12400	9036	6880	12474	12418	8917	6663	12473	12390	9031	3	1	0.5	0	1	0.25	0	0.5
172	6890	12476	12417	8919	6691	12475	12400	9036	6880	12474	12418	8917	6663	12473	12390	9031	6	1	1	0	1	0.5	0	0.5
172	6691	12475	12400	9036	6880	12474	12418	8917	6663	12473	12390	9031	6884	12472	12419	8914	0	0.5	0.5	0	0.75	0.75	0	0.5
172	6691	12475	12400	9036	6880	12474	12418	8917	6663	12473	12390	9031	6884	12472	12419	8914	0	0.5	1	0	0.75	1	0	0.5
172	6691	12475	12400	9036	6880	12474	12418	8917	6663	12473	12390	9031	6884	12472	12419	8914	6	1	0.5	0	1	0.75	0	0.5
172	6691	12475	12400	9036	6880	12474	12418	8917	6663	12473	12390	9031	6884	12472	12419	8914	6	1	1	0	1	1	0	0.5
173	8875	12406	12487	6887	8954	12393	12486	6695	8881	12409	12485	6894	8970	12398	12484	6698	9	0	0	0	0	0	0	0.5
173	8875	12406	12487	6887	8954	12393	12486	6695	8881	12409	12485	6894	8970	12398	12484	6698	9	0	0.5	0	0	0.25	0	0.5
173	8875	12406	12487	6887	8954	12393	12486	6695	8881	12409	12485	6894	8970	12398	12484	6698	12	0	1	0	0	0.5	0	0.5
173	8875	12406	12487	6887	8954	12393	12486	6695	8881	12409	12485	6894	8970	12398	12484	6698	0	0.5	0	0	0.25	0	0	0.5
173	8875	12406	12487	6887	8954	12393	12486	6695	8881	12409	12485	6894	8970	12398	12484	6698	0	0.5	0.5	0	0.25	0.25	0	0.5
173	8875	12406	12487	6887	8954	12393	12486	6695	8881	12409	12485	6894	8970	12398	12484	6698	0	0.5	1	0	0.25	0.5	0	0.5
173	8875	12406	12487	6887	8954	12393	12486	6695	8881	12409	12485	6894	8970	12398	12484	6698	3	1	0	0	0.5	0	0	0.5
173	8875	12406	12487	6887	8954	12393	12486	6695	8881	12409	12485	6894	8970	12398	12484	6698	6	1	0.5	0	0.5	0.25	0	0.5
173	8875	12406	12487	6887	8954	12393	12486	6695	8881	12409	12485	6894	8970	12398	12484	6698	6	1	1	0	0.5	0.5	0	0.5
173	8954	12393	12486	6695	8881	12409	12485	6894	8970	12398	12484	6698	8882	12410	12483	6905	12	0	0.5	0	0	0.75	0	0.5
173	8954	12393	12486	6695	8881	12409	12485	6894	8970	12398	12484	6698	8882	12410	12483	6905	12	0	1	0	0	1	0	0.5
173	8954	12393	12486	6695	8881	12409	12485	6894	8970	12398	12484	6698	8882	12410	12483	6905	0	0.5	0.5	0	0.25	0.75	0	0.5
173	8954	12393	12486	6695	8881	12409	12485	6894	8970	12398	12484	6698	8882	12410	12483	6905	0	0.5	1	0	0.25	1	0	0.5
173	8954	12393	12486	6695	8881	12409	12485	6894	8970	12398	12484	6698	8882	12410	12483	6905	6	1	0.5	0	0.5	0.75	0	0.5
173	8954	12393	12486	6695	8881	12409	12485	6894	8970	12398	12484	6698	8882	12410	12483	6905	6	1	1	0	0.5	1	0	0.5
