u	du_dxi1	du_dxi2	d2u_dxi1xi2	du_dxi3	d2u_dxi2dxi3	d2u_dxi1dxi3	d3u_dxi	Coord	Node	Element
-2.804831	0.216608	-0.794659	-0.282886	0.123652	0.014879	0.077618	0.002780	1	3	156
-2.804831	0.216608	-0.794659	-0.282886	0.123652	0.014879	0.077618	0.002780	2	3	156
-2.804831	0.216608	-0.794659	-0.282886	0.123652	0.014879	0.077618	0.002780	3	3	156
-2.742250	-0.154500	-1.063135	-0.120495	0.124426	-0.021765	-0.070857	-0.025504	1	4	156
-2.742250	-0.154500	-1.063135	-0.120495	0.124426	-0.021765	-0.070857	-0.025504	2	4	156
-2.742250	-0.154500	-1.063135	-0.120495	0.124426	-0.021765	-0.070857	-0.025504	3	4	156
-1.863198	0.642923	-0.905084	-0.651994	0.114849	-0.011004	0.100080	-0.067797	1	5	156
-1.863198	0.642923	-0.905084	-0.651994	0.114849	-0.011004	0.100080	-0.067797	2	5	156
-1.863198	0.642923	-0.905084	-0.651994	0.114849	-0.011004	0.100080	-0.067797	3	5	156
-1.478331	-0.083638	-1.256339	0.497952	0.155368	-0.051785	-0.005530	0.018163	1	6	156
-1.478331	-0.083638	-1.256339	0.497952	0.155368	-0.051785	-0.005530	0.018163	2	6	156
-1.478331	-0.083638	-1.256339	0.497952	0.155368	-0.051785	-0.005530	0.018163	3	6	156
-2.681179	0.295957	-0.779919	-0.274349	0.123652	0.014594	0.080697	0.013175	1	7	156
-2.681179	0.295957	-0.779919	-0.274349	0.123652	0.014594	0.080697	0.013175	2	7	156
-2.681179	0.295957	-0.779919	-0.274349	0.123652	0.014594	0.080697	0.013175	3	7	156
-2.617824	-0.221552	-1.085128	-0.137405	0.124426	-0.022234	-0.063997	-0.009562	1	8	156
-2.617824	-0.221552	-1.085128	-0.137405	0.124426	-0.022234	-0.063997	-0.009562	2	8	156
-2.617824	-0.221552	-1.085128	-0.137405	0.124426	-0.022234	-0.063997	-0.009562	3	8	156
-1.909373	1.329071	0.689465	2.200978	0.231932	-0.162532	-0.162826	-1.929670	1	1	157
-1.909373	1.329071	0.689465	2.200978	0.231932	-0.162532	-0.162826	-1.929670	2	1	157
-1.909373	1.329071	0.689465	2.200978	0.231932	-0.162532	-0.162826	-1.929670	3	1	157
-0.628709	1.190531	0.250814	-0.290890	0.151289	-0.042828	-0.036914	-0.040248	1	2	157
-0.628709	1.190531	0.250814	-0.290890	0.151289	-0.042828	-0.036914	-0.040248	2	2	157
-0.628709	1.190531	0.250814	-0.290890	0.151289	-0.042828	-0.036914	-0.040248	3	2	157
-1.243916	0.865106	0.635112	-0.889374	0.045848	-0.203172	0.045908	0.645331	1	3	157
-1.243916	0.865106	0.635112	-0.889374	0.045848	-0.203172	0.045908	0.645331	2	3	157
-1.243916	0.865106	0.635112	-0.889374	0.045848	-0.203172	0.045908	0.645331	3	3	157
-0.405807	0.746954	0.203263	-0.339096	0.117297	-0.027507	0.082130	0.089170	1	4	157
-0.405807	0.746954	0.203263	-0.339096	0.117297	-0.027507	0.082130	0.089170	2	4	157
-0.405807	0.746954	0.203263	-0.339096	0.117297	-0.027507	0.082130	0.089170	3	4	157
-1.677441	1.126593	0.497719	0.582843	0.231932	-0.250139	-0.250135	-1.047599	1	5	157
-1.677441	1.126593	0.497719	0.582843	0.231932	-0.250139	-0.250135	-1.047599	2	5	157
-1.677441	1.126593	0.497719	0.582843	0.231932	-0.250139	-0.250135	-1.047599	3	5	157
-0.477421	1.149899	0.207383	-0.297003	0.151289	-0.043912	-0.046393	0.082432	1	6	157
-0.477421	1.149899	0.207383	-0.297003	0.151289	-0.043912	-0.046393	0.082432	2	6	157
-0.477421	1.149899	0.207383	-0.297003	0.151289	-0.043912	-0.046393	0.082432	3	6	157
-1.198067	0.911864	0.460656	-0.361893	0.045848	-0.143851	0.047738	0.414012	1	7	157
-1.198067	0.911864	0.460656	-0.361893	0.045848	-0.143851	0.047738	0.414012	2	7	157
-1.198067	0.911864	0.460656	-0.361893	0.045848	-0.143851	0.047738	0.414012	3	7	157
-0.288510	0.832266	0.176021	-0.266936	0.117297	-0.027028	0.088327	0.058273	1	8	157
-0.288510	0.832266	0.176021	-0.266936	0.117297	-0.027028	0.088327	0.058273	2	8	157
-0.288510	0.832266	0.176021	-0.266936	0.117297	-0.027028	0.088327	0.058273	3	8	157
-2.267111	1.224644	0.464805	-0.039345	0.224472	0.055254	-0.008241	-0.224125	1	1	158
-2.267111	1.224644	0.464805	-0.039345	0.224472	0.055254	-0.008241	-0.224125	2	1	158
-2.267111	1.224644	0.464805	-0.039345	0.224472	0.055254	-0.008241	-0.224125	3	1	158
-1.052613	1.184515	0.454341	-0.020812	0.206707	-0.018205	-0.033084	-0.004036	1	2	158
-1.052613	1.184515	0.454341	-0.020812	0.206707	-0.018205	-0.033084	-0.004036	2	2	158
-1.052613	1.184515	0.454341	-0.020812	0.206707	-0.018205	-0.033084	-0.004036	3	2	158
-1.909373	1.329071	0.183651	0.389503	0.231932	-0.026310	-0.162826	-0.090387	1	3	158
-1.909373	1.329071	0.183651	0.389503	0.231932	-0.026310	-0.162826	-0.090387	2	3	158
-1.909373	1.329071	0.183651	0.389503	0.231932	-0.026310	-0.162826	-0.090387	3	3	158
-0.628709	1.190531	0.382532	0.090114	0.151289	-0.075819	-0.036914	0.058040	1	4	158
-0.628709	1.190531	0.382532	0.090114	0.151289	-0.075819	-0.036914	0.058040	2	4	158
-0.628709	1.190531	0.382532	0.090114	0.151289	-0.075819	-0.036914	0.058040	3	4	158
-2.042639	1.217841	0.520785	-0.307066	0.224472	0.056196	-0.005812	-0.312079	1	5	158
-2.042639	1.217841	0.520785	-0.307066	0.224472	0.056196	-0.005812	-0.312079	2	5	158
-2.042639	1.217841	0.520785	-0.307066	0.224472	0.056196	-0.005812	-0.312079	3	5	158
-0.845905	1.153008	0.437886	-0.038654	0.206707	-0.015066	-0.029839	-0.032214	1	6	158
-0.845905	1.153008	0.437886	-0.038654	0.206707	-0.015066	-0.029839	-0.032214	2	6	158
-0.845905	1.153008	0.437886	-0.038654	0.206707	-0.015066	-0.029839	-0.032214	3	6	158
-1.677441	1.126593	0.166404	0.066024	0.231932	-0.009383	-0.250135	-0.578707	1	7	158
-1.677441	1.126593	0.166404	0.066024	0.231932	-0.009383	-0.250135	-0.578707	2	7	158
-1.677441	1.126593	0.166404	0.066024	0.231932	-0.009383	-0.250135	-0.578707	3	7	158
-0.477421	1.149899	0.307012	0.135659	0.151289	-0.074854	-0.046393	0.026896	1	8	158
-0.477421	1.149899	0.307012	0.135659	0.151289	-0.074854	-0.046393	0.026896	2	8	158
-0.477421	1.149899	0.307012	0.135659	0.151289	-0.074854	-0.046393	0.026896	3	8	158
-1.460081	-1.107750	0.279249	-0.008078	0.143427	0.030689	-0.074233	-0.023002	1	1	159
-1.460081	-1.107750	0.279249	-0.008078	0.143427	0.030689	-0.074233	-0.023002	2	1	159
-1.460081	-1.107750	0.279249	-0.008078	0.143427	0.030689	-0.074233	-0.023002	3	1	159
-2.699894	-1.366739	0.275110	-0.057617	0.081399	0.008350	-0.055910	-0.016375	1	2	159
-2.699894	-1.366739	0.275110	-0.057617	0.081399	0.008350	-0.055910	-0.016375	2	2	159
-2.699894	-1.366739	0.275110	-0.057617	0.081399	0.008350	-0.055910	-0.016375	3	2	159
-1.633700	-0.858055	-0.539618	0.138765	0.155368	-0.001119	-0.085976	0.095028	1	3	159
-1.633700	-0.858055	-0.539618	0.138765	0.155368	-0.001119	-0.085976	0.095028	2	3	159
-1.633700	-0.858055	-0.539618	0.138765	0.155368	-0.001119	-0.085976	0.095028	3	3	159
-2.651127	-1.250506	-0.223583	0.375029	0.057321	-0.046055	-0.106811	-0.128487	1	4	159
-2.651127	-1.250506	-0.223583	0.375029	0.057321	-0.046055	-0.106811	-0.128487	2	4	159
-2.651127	-1.250506	-0.223583	0.375029	0.057321	-0.046055	-0.106811	-0.128487	3	4	159
-1.316654	-1.182237	0.310723	-0.031981	0.143427	0.032289	-0.074731	-0.025125	1	5	159
-1.316654	-1.182237	0.310723	-0.031981	0.143427	0.032289	-0.074731	-0.025125	2	5	159
-1.316654	-1.182237	0.310723	-0.031981	0.143427	0.032289	-0.074731	-0.025125	3	5	159
-2.618495	-1.422432	0.283543	-0.074119	0.081399	0.008499	-0.055507	-0.016641	1	6	159
-2.618495	-1.422432	0.283543	-0.074119	0.081399	0.008499	-0.055507	-0.016641	2	6	159
-2.618495	-1.422432	0.283543	-0.074119	0.081399	0.008499	-0.055507	-0.016641	3	6	159
-1.478331	-0.942256	-0.539140	0.237131	0.155368	0.001972	-0.082519	0.101182	1	7	159
-1.478331	-0.942256	-0.539140	0.237131	0.155368	0.001972	-0.082519	0.101182	2	7	159
-1.478331	-0.942256	-0.539140	0.237131	0.155368	0.001972	-0.082519	0.101182	3	7	159
-2.593806	-1.357382	-0.269331	0.246996	0.057321	-0.045443	-0.106944	-0.127403	1	8	159
-2.593806	-1.357382	-0.269331	0.246996	0.057321	-0.045443	-0.106944	-0.127403	2	8	159
-2.593806	-1.357382	-0.269331	0.246996	0.057321	-0.045443	-0.106944	-0.127403	3	8	159
-1.633700	-0.858055	-1.204481	-0.514774	0.155368	-0.051879	-0.085976	0.317795	1	1	160
-1.633700	-0.858055	-1.204481	-0.514774	0.155368	-0.051879	-0.085976	0.317795	2	1	160
-1.633700	-0.858055	-1.204481	-0.514774	0.155368	-0.051879	-0.085976	0.317795	3	1	160
-2.651127	-1.250506	-0.287069	1.240840	0.057321	-0.055611	-0.106811	-0.069218	1	2	160
-2.651127	-1.250506	-0.287069	1.240840	0.057321	-0.055611	-0.106811	-0.069218	2	2	160
-2.651127	-1.250506	-0.287069	1.240840	0.057321	-0.055611	-0.106811	-0.069218	3	2	160
-2.742250	-0.181151	-1.063135	0.420043	0.124426	-0.021765	-0.108261	-0.094729	1	3	160
-2.742250	-0.181151	-1.063135	0.420043	0.124426	-0.021765	-0.108261	-0.094729	2	3	160
-2.742250	-0.181151	-1.063135	0.420043	0.124426	-0.021765	-0.108261	-0.094729	3	3	160
-3.130898	-0.518423	-0.554065	0.516001	-0.009000	-0.070934	-0.181271	-0.052130	1	4	160
-3.130898	-0.518423	-0.554065	0.516001	-0.009000	-0.070934	-0.181271	-0.052130	2	4	160
-3.130898	-0.518423	-0.554065	0.516001	-0.009000	-0.070934	-0.181271	-0.052130	3	4	160
-1.478331	-0.942256	-1.256339	-0.207030	0.155368	-0.051785	-0.082519	0.297348	1	5	160
-1.478331	-0.942256	-1.256339	-0.207030	0.155368	-0.051785	-0.082519	0.297348	2	5	160
-1.478331	-0.942256	-1.256339	-0.207030	0.155368	-0.051785	-0.082519	0.297348	3	5	160
-2.593806	-1.357382	-0.342371	1.172188	0.057321	-0.055007	-0.106944	-0.067915	1	6	160
-2.593806	-1.357382	-0.342371	1.172188	0.057321	-0.055007	-0.106944	-0.067915	2	6	160
-2.593806	-1.357382	-0.342371	1.172188	0.057321	-0.055007	-0.106944	-0.067915	3	6	160
-2.617824	-0.288129	-1.085128	0.339682	0.124426	-0.022234	-0.106024	-0.070519	1	7	160
-2.617824	-0.288129	-1.085128	0.339682	0.124426	-0.022234	-0.106024	-0.070519	2	7	160
-2.617824	-0.288129	-1.085128	0.339682	0.124426	-0.022234	-0.106024	-0.070519	3	7	160
-3.139898	-0.695536	-0.625128	0.469878	-0.009000	-0.071183	-0.173981	-0.043032	1	8	160
-3.139898	-0.695536	-0.625128	0.469878	-0.009000	-0.071183	-0.173981	-0.043032	2	8	160
-3.139898	-0.695536	-0.625128	0.469878	-0.009000	-0.071183	-0.173981	-0.043032	3	8	160
-3.925682	-0.293532	0.770031	-0.325792	0.069250	0.030679	-0.042411	0.003579	1	1	161
-3.925682	-0.293532	0.770031	-0.325792	0.069250	0.030679	-0.042411	0.003579	2	1	161
-3.925682	-0.293532	0.770031	-0.325792	0.069250	0.030679	-0.042411	0.003579	3	1	161
-4.249170	-0.342266	0.341374	-1.153578	0.032716	0.034577	-0.041106	0.002454	1	2	161
-4.249170	-0.342266	0.341374	-1.153578	0.032716	0.034577	-0.041106	0.002454	2	2	161
-4.249170	-0.342266	0.341374	-1.153578	0.032716	0.034577	-0.041106	0.002454	3	2	161
-3.280587	-0.564056	0.562918	-0.304925	0.080767	0.018217	-0.043699	-0.007512	1	3	161
-3.280587	-0.564056	0.562918	-0.304925	0.080767	0.018217	-0.043699	-0.007512	2	3	161
-3.280587	-0.564056	0.562918	-0.304925	0.080767	0.018217	-0.043699	-0.007512	3	3	161
-3.942394	-0.747107	0.293561	-0.376550	0.046041	0.013601	-0.045317	0.004974	1	4	161
-3.942394	-0.747107	0.293561	-0.376550	0.046041	0.013601	-0.045317	0.004974	2	4	161
-3.942394	-0.747107	0.293561	-0.376550	0.046041	0.013601	-0.045317	0.004974	3	4	161
-3.856432	-0.336048	0.802166	-0.323352	0.069250	0.033529	-0.042609	0.001403	1	5	161
-3.856432	-0.336048	0.802166	-0.323352	0.069250	0.033529	-0.042609	0.001403	2	5	161
-3.856432	-0.336048	0.802166	-0.323352	0.069250	0.033529	-0.042609	0.001403	3	5	161
-4.216454	-0.382832	0.376023	-1.156883	0.032716	0.034717	-0.040096	-0.008452	1	6	161
-4.216454	-0.382832	0.376023	-1.156883	0.032716	0.034717	-0.040096	-0.008452	2	6	161
-4.216454	-0.382832	0.376023	-1.156883	0.032716	0.034717	-0.040096	-0.008452	3	6	161
-3.199819	-0.607820	0.581278	-0.313946	0.080767	0.018454	-0.043815	-0.010412	1	7	161
-3.199819	-0.607820	0.581278	-0.313946	0.080767	0.018454	-0.043815	-0.010412	2	7	161
-3.199819	-0.607820	0.581278	-0.313946	0.080767	0.018454	-0.043815	-0.010412	3	7	161
-3.896353	-0.793206	0.306512	-0.373871	0.046041	0.012339	-0.046844	0.000634	1	8	161
-3.896353	-0.793206	0.306512	-0.373871	0.046041	0.012339	-0.046844	0.000634	2	8	161
-3.896353	-0.793206	0.306512	-0.373871	0.046041	0.012339	-0.046844	0.000634	3	8	161
-4.249170	-0.666140	0.341374	-0.691881	0.032716	0.034577	-0.109943	-0.102458	1	1	162
-4.249170	-0.666140	0.341374	-0.691881	0.032716	0.034577	-0.109943	-0.102458	2	1	162
-4.249170	-0.666140	0.341374	-0.691881	0.032716	0.034577	-0.109943	-0.102458	3	1	162
-4.917648	-0.668470	-0.122586	-0.414053	-0.074201	-0.020666	-0.108991	-0.053454	1	2	162
-4.917648	-0.668470	-0.122586	-0.414053	-0.074201	-0.020666	-0.108991	-0.053454	2	2	162
-4.917648	-0.668470	-0.122586	-0.414053	-0.074201	-0.020666	-0.108991	-0.053454	3	2	162
-3.942394	-0.854304	0.293561	-0.168726	0.046041	0.013601	-0.120035	-0.004603	1	3	162
-3.942394	-0.854304	0.293561	-0.168726	0.046041	0.013601	-0.120035	-0.004603	2	3	162
-3.942394	-0.854304	0.293561	-0.168726	0.046041	0.013601	-0.120035	-0.004603	3	3	162
-4.852130	-0.940449	0.175777	-0.169965	-0.085230	0.001755	-0.143999	-0.023555	1	4	162
-4.852130	-0.940449	0.175777	-0.169965	-0.085230	0.001755	-0.143999	-0.023555	2	4	162
-4.852130	-0.940449	0.175777	-0.169965	-0.085230	0.001755	-0.143999	-0.023555	3	4	162
-4.216454	-0.776923	0.376023	-0.788838	0.032716	0.034717	-0.111477	-0.092312	1	5	162
-4.216454	-0.776923	0.376023	-0.788838	0.032716	0.034717	-0.111477	-0.092312	2	5	162
-4.216454	-0.776923	0.376023	-0.788838	0.032716	0.034717	-0.111477	-0.092312	3	5	162
-4.991849	-0.775439	-0.142829	-0.462861	-0.074201	-0.019872	-0.105216	-0.044918	1	6	162
-4.991849	-0.775439	-0.142829	-0.462861	-0.074201	-0.019872	-0.105216	-0.044918	2	6	162
-4.991849	-0.775439	-0.142829	-0.462861	-0.074201	-0.019872	-0.105216	-0.044918	3	6	162
-3.896353	-0.974611	0.306512	-0.173453	0.046041	0.012339	-0.120532	-0.004819	1	7	162
-3.896353	-0.974611	0.306512	-0.173453	0.046041	0.012339	-0.120532	-0.004819	2	7	162
-3.896353	-0.974611	0.306512	-0.173453	0.046041	0.012339	-0.120532	-0.004819	3	7	162
-4.937361	-1.083237	0.176902	-0.194235	-0.085230	0.000520	-0.141696	-0.024967	1	8	162
-4.937361	-1.083237	0.176902	-0.194235	-0.085230	0.000520	-0.141696	-0.024967	2	8	162
-4.937361	-1.083237	0.176902	-0.194235	-0.085230	0.000520	-0.141696	-0.024967	3	8	162
-4.650053	-0.303275	0.763811	-0.078786	-0.031181	0.093146	-0.068651	0.028134	1	1	163
-4.650053	-0.303275	0.763811	-0.078786	-0.031181	0.093146	-0.068651	0.028134	2	1	163
-4.650053	-0.303275	0.763811	-0.078786	-0.031181	0.093146	-0.068651	0.028134	3	1	163
-4.917648	-0.127515	0.668470	-0.129939	-0.074201	0.108991	-0.023563	0.009962	1	2	163
-4.917648	-0.127515	0.668470	-0.129939	-0.074201	0.108991	-0.023563	0.009962	2	2	163
-4.917648	-0.127515	0.668470	-0.129939	-0.074201	0.108991	-0.023563	0.009962	3	2	163
-3.925682	-0.293532	0.654692	-0.064710	0.069250	0.086303	-0.042411	0.022627	1	3	163
-3.925682	-0.293532	0.654692	-0.064710	0.069250	0.086303	-0.042411	0.022627	2	3	163
-3.925682	-0.293532	0.654692	-0.064710	0.069250	0.086303	-0.042411	0.022627	3	3	163
-4.249170	-0.342266	0.666140	-0.495675	0.032716	0.109943	-0.041106	-0.030191	1	4	163
-4.249170	-0.342266	0.666140	-0.495675	0.032716	0.109943	-0.041106	-0.030191	2	4	163
-4.249170	-0.342266	0.666140	-0.495675	0.032716	0.109943	-0.041106	-0.030191	3	4	163
-4.681233	-0.371895	0.857901	-0.049164	-0.031181	0.094973	-0.068572	0.030885	1	5	163
-4.681233	-0.371895	0.857901	-0.049164	-0.031181	0.094973	-0.068572	0.030885	2	5	163
-4.681233	-0.371895	0.857901	-0.049164	-0.031181	0.094973	-0.068572	0.030885	3	5	163
-4.991849	-0.151164	0.775439	-0.123040	-0.074201	0.105216	-0.023724	0.004433	1	6	163
-4.991849	-0.151164	0.775439	-0.123040	-0.074201	0.105216	-0.023724	0.004433	2	6	163
-4.991849	-0.151164	0.775439	-0.123040	-0.074201	0.105216	-0.023724	0.004433	3	6	163
-3.856432	-0.336048	0.742898	-0.041399	0.069250	0.089855	-0.042609	0.023779	1	7	163
-3.856432	-0.336048	0.742898	-0.041399	0.069250	0.089855	-0.042609	0.023779	2	7	163
-3.856432	-0.336048	0.742898	-0.041399	0.069250	0.089855	-0.042609	0.023779	3	7	163
-4.216454	-0.382832	0.776923	-0.526205	0.032716	0.111477	-0.040096	-0.030588	1	8	163
-4.216454	-0.382832	0.776923	-0.526205	0.032716	0.111477	-0.040096	-0.030588	2	8	163
-4.216454	-0.382832	0.776923	-0.526205	0.032716	0.111477	-0.040096	-0.030588	3	8	163
-2.613093	0.764311	-0.606527	-0.329574	0.060866	-0.015226	0.073173	-0.004899	1	1	164
-2.613093	0.764311	-0.606527	-0.329574	0.060866	-0.015226	0.073173	-0.004899	2	1	164
-2.613093	0.764311	-0.606527	-0.329574	0.060866	-0.015226	0.073173	-0.004899	3	1	164
-1.978047	0.558840	-0.894338	-0.329227	0.114849	-0.010477	0.031828	-0.004456	1	2	164
-1.978047	0.558840	-0.894338	-0.329227	0.114849	-0.010477	0.031828	-0.004456	2	2	164
-1.978047	0.558840	-0.894338	-0.329227	0.114849	-0.010477	0.031828	-0.004456	3	2	164
-3.158370	0.470719	-0.515748	-0.303563	0.056218	-0.002702	0.053676	-0.006694	1	3	164
-3.158370	0.470719	-0.515748	-0.303563	0.056218	-0.002702	0.053676	-0.006694	2	3	164
-3.158370	0.470719	-0.515748	-0.303563	0.056218	-0.002702	0.053676	-0.006694	3	3	164
-2.804831	0.239601	-0.794659	-0.301447	0.123652	0.014879	0.055474	0.015299	1	4	164
-2.804831	0.239601	-0.794659	-0.301447	0.123652	0.014879	0.055474	0.015299	2	4	164
-2.804831	0.239601	-0.794659	-0.301447	0.123652	0.014879	0.055474	0.015299	3	4	164
-2.552228	0.837530	-0.622563	-0.332726	0.060866	-0.016870	0.073184	-0.001250	1	5	164
-2.552228	0.837530	-0.622563	-0.332726	0.060866	-0.016870	0.073184	-0.001250	2	5	164
-2.552228	0.837530	-0.622563	-0.332726	0.060866	-0.016870	0.073184	-0.001250	3	5	164
-1.863198	0.591552	-0.905084	-0.335148	0.114849	-0.011004	0.033526	-0.007133	1	6	164
-1.863198	0.591552	-0.905084	-0.335148	0.114849	-0.011004	0.033526	-0.007133	2	6	164
-1.863198	0.591552	-0.905084	-0.335148	0.114849	-0.011004	0.033526	-0.007133	3	6	164
-3.102152	0.526553	-0.518410	-0.310287	0.056218	-0.002635	0.057778	-0.006465	1	7	164
-3.102152	0.526553	-0.518410	-0.310287	0.056218	-0.002635	0.057778	-0.006465	2	7	164
-3.102152	0.526553	-0.518410	-0.310287	0.056218	-0.002635	0.057778	-0.006465	3	7	164
-2.681179	0.295335	-0.779919	-0.280773	0.123652	0.014594	0.056126	0.025636	1	8	164
-2.681179	0.295335	-0.779919	-0.280773	0.123652	0.014594	0.056126	0.025636	2	8	164
-2.681179	0.295335	-0.779919	-0.280773	0.123652	0.014594	0.056126	0.025636	3	8	164
-3.452159	0.851021	-0.263383	-0.023014	0.054422	0.008620	-0.000595	-0.461173	1	1	165
-3.452159	0.851021	-0.263383	-0.023014	0.054422	0.008620	-0.000595	-0.461173	2	1	165
-3.452159	0.851021	-0.263383	-0.023014	0.054422	0.008620	-0.000595	-0.461173	3	1	165
-2.613093	0.791381	-0.606527	-0.468051	0.060866	-0.015226	-0.010021	0.264031	1	2	165
-2.613093	0.791381	-0.606527	-0.468051	0.060866	-0.015226	-0.010021	0.264031	2	2	165
-2.613093	0.791381	-0.606527	-0.468051	0.060866	-0.015226	-0.010021	0.264031	3	2	165
-3.433130	0.278636	1.463391	-1.499359	-0.294888	-1.421551	0.389585	0.336125	1	3	165
-3.433130	0.278636	1.463391	-1.499359	-0.294888	-1.421551	0.389585	0.336125	2	3	165
-3.433130	0.278636	1.463391	-1.499359	-0.294888	-1.421551	0.389585	0.336125	3	3	165
-3.158370	0.278636	-0.515748	-1.778142	0.056218	-0.002702	0.295747	1.724720	1	4	165
-3.158370	0.278636	-0.515748	-1.778142	0.056218	-0.002702	0.295747	1.724720	2	4	165
-3.158370	0.278636	-0.515748	-1.778142	0.056218	-0.002702	0.295747	1.724720	3	4	165
-3.397737	0.851057	-0.420362	-0.131776	0.054422	-0.300837	0.001066	0.378675	1	5	165
-3.397737	0.851057	-0.420362	-0.131776	0.054422	-0.300837	0.001066	0.378675	2	5	165
-3.397737	0.851057	-0.420362	-0.131776	0.054422	-0.300837	0.001066	0.378675	3	5	165
-2.552228	0.782203	-0.622563	-0.255563	0.060866	-0.016870	-0.008173	0.215319	1	6	165
-2.552228	0.782203	-0.622563	-0.255563	0.060866	-0.016870	-0.008173	0.215319	2	6	165
-2.552228	0.782203	-0.622563	-0.255563	0.060866	-0.016870	-0.008173	0.215319	3	6	165
-3.728018	0.645836	-0.295962	-0.245962	-0.294888	-1.911144	0.358240	2.102390	1	7	165
-3.728018	0.645836	-0.295962	-0.245962	-0.294888	-1.911144	0.358240	2.102390	2	7	165
-3.728018	0.645836	-0.295962	-0.245962	-0.294888	-1.911144	0.358240	2.102390	3	7	165
-3.102152	0.571885	-0.518410	-0.174259	0.056218	-0.002635	0.291977	1.605823	1	8	165
-3.102152	0.571885	-0.518410	-0.174259	0.056218	-0.002635	0.291977	1.605823	2	8	165
-3.102152	0.571885	-0.518410	-0.174259	0.056218	-0.002635	0.291977	1.605823	3	8	165
-1.292710	-0.684675	-0.959547	0.932888	0.111016	0.060808	0.023806	-0.502332	1	1	166
-1.292710	-0.684675	-0.959547	0.932888	0.111016	0.060808	0.023806	-0.502332	2	1	166
-1.292710	-0.684675	-0.959547	0.932888	0.111016	0.060808	0.023806	-0.502332	3	1	166
-1.978047	-0.661451	-0.558840	0.317295	0.114849	-0.031828	0.013695	-0.057295	1	2	166
-1.978047	-0.661451	-0.558840	0.317295	0.114849	-0.031828	0.013695	-0.057295	2	2	166
-1.978047	-0.661451	-0.558840	0.317295	0.114849	-0.031828	0.013695	-0.057295	3	2	166
-2.151170	-0.115783	-0.856866	0.330672	0.134112	0.011056	-0.337073	-0.313240	1	3	166
-2.151170	-0.115783	-0.856866	0.330672	0.134112	0.011056	-0.337073	-0.313240	2	3	166
-2.151170	-0.115783	-0.856866	0.330672	0.134112	0.011056	-0.337073	-0.313240	3	3	166
-2.613093	-0.583643	-0.764311	-0.298195	0.060866	-0.073173	0.042924	0.246705	1	4	166
-2.613093	-0.583643	-0.764311	-0.298195	0.060866	-0.073173	0.042924	0.246705	2	4	166
-2.613093	-0.583643	-0.764311	-0.298195	0.060866	-0.073173	0.042924	0.246705	3	4	166
-1.181694	-0.660311	-0.904192	0.442712	0.111016	0.049895	0.024932	-0.472164	1	5	166
-1.181694	-0.660311	-0.904192	0.442712	0.111016	0.049895	0.024932	-0.472164	2	5	166
-1.181694	-0.660311	-0.904192	0.442712	0.111016	0.049895	0.024932	-0.472164	3	5	166
-1.863198	-0.647196	-0.591552	0.263782	0.114849	-0.033526	0.014827	-0.049850	1	6	166
-1.863198	-0.647196	-0.591552	0.263782	0.114849	-0.033526	0.014827	-0.049850	2	6	166
-1.863198	-0.647196	-0.591552	0.263782	0.114849	-0.033526	0.014827	-0.049850	3	6	166
-2.017058	-0.459131	-0.848899	-0.020168	0.134112	0.007637	-0.343607	-0.369805	1	7	166
-2.017058	-0.459131	-0.848899	-0.020168	0.134112	0.007637	-0.343607	-0.369805	2	7	166
-2.017058	-0.459131	-0.848899	-0.020168	0.134112	0.007637	-0.343607	-0.369805	3	7	166
-2.552228	-0.545364	-0.837530	-0.062423	0.060866	-0.073184	0.033528	0.220741	1	8	166
-2.552228	-0.545364	-0.837530	-0.062423	0.060866	-0.073184	0.033528	0.220741	2	8	166
-2.552228	-0.545364	-0.837530	-0.062423	0.060866	-0.073184	0.033528	0.220741	3	8	166
-2.151170	-0.115783	-0.708372	-2.535742	0.134112	-0.605304	-0.337073	1.930048	1	1	167
-2.151170	-0.115783	-0.708372	-2.535742	0.134112	-0.605304	-0.337073	1.930048	2	1	167
-2.151170	-0.115783	-0.708372	-2.535742	0.134112	-0.605304	-0.337073	1.930048	3	1	167
-2.613093	-0.583643	-0.791381	0.124860	0.060866	0.010021	0.042924	0.280949	1	2	167
-2.613093	-0.583643	-0.791381	0.124860	0.060866	0.010021	0.042924	0.280949	2	2	167
-2.613093	-0.583643	-0.791381	0.124860	0.060866	0.010021	0.042924	0.280949	3	2	167
-3.014483	-0.474994	-0.930074	0.090916	-0.161184	-0.253542	0.403686	0.667647	1	3	167
-3.014483	-0.474994	-0.930074	0.090916	-0.161184	-0.253542	0.403686	0.667647	2	3	167
-3.014483	-0.474994	-0.930074	0.090916	-0.161184	-0.253542	0.403686	0.667647	3	3	167
-3.452159	-0.355896	-0.851021	0.124898	0.054422	0.000595	0.098813	-0.053200	1	4	167
-3.452159	-0.355896	-0.851021	0.124898	0.054422	0.000595	0.098813	-0.053200	2	4	167
-3.452159	-0.355896	-0.851021	0.124898	0.054422	0.000595	0.098813	-0.053200	3	4	167
-2.017058	-0.459131	-1.133245	-2.113107	0.134112	-0.329695	-0.343607	-0.947078	1	5	167
-2.017058	-0.459131	-1.133245	-2.113107	0.134112	-0.329695	-0.343607	-0.947078	2	5	167
-2.017058	-0.459131	-1.133245	-2.113107	0.134112	-0.329695	-0.343607	-0.947078	3	5	167
